Mandatory Information,,,,Optional Information,,,,,,,,,,,,,,,,,Unused Information,,,,
Username,Location_Name,Latitude,Longitude,Precipitation_annualAvg_mm,PotentialEvapotranspiration_annualAvg_mm,SurfaceWater_annualAvgFlows_km3,Groundwater_annualAvgRecharge_mm,SoilMoisture_annualAvg_pct,SurfaceWaterDiversion_Percent,SurfaceWaterDiversion_averageInCubicKM,CurrentStorageTrend_mm,Groundwater_Access,SoilMoisture_Access,DripIrrigation,OnsiteReservoirs,GrowMonth_Start,GrowMonth_End,PrimaryCrop,TotalAreaUnderCultivation_km2,Annual_Water_Needs_mm,OnsiteStorage_other,Location_Address,SecondaryCrop,SoilClass,Region
McCain_initial42,1,49.185011,119.8921719,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,CH
McCain_initial42,2,38.46621071,109.5119253,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,CH
McCain_initial42,3,46.77327571,-119.1491748,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,WA
McCain_initial42,4,49.8291073,-112.1327137,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,AB
McCain_initial42,5,50.26958052,-112.0562337,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,AB
McCain_initial42,6,42.95086977,-115.8981439,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,ID
McCain_initial42,7,42.56804061,-113.8542987,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,ID
McCain_initial42,8,49.95137816,-98.1919566,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,MB
McCain_initial42,9,49.96627142,-99.39399256,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,MB
McCain_initial42,10,44.79000502,-91.73534006,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,WI
McCain_initial42,11,44.20821803,-89.54366941,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,WI
McCain_initial42,12,46.8504363,-67.87416395,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,NB
McCain_initial42,13,46.43951808,-67.6385017,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,NB
McCain_initial42,14,4.832234135,-74.20071162,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,CO
McCain_initial42,15,-37.80117765,-58.5086255,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,AR
McCain_initial42,16,-12.82637666,-45.82613838,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,BR
McCain_initial42,17,-26.52657452,-52.2760719,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,BR
McCain_initial42,18,-19.34633078,-47.52247243,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,BR
McCain_initial42,19,-23.13046799,29.3119895,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,SA
McCain_initial42,20,-26.28178622,27.16308651,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,SA
McCain_initial42,21,52.51915558,5.721992217,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,NL
McCain_initial42,22,50.61579047,4.630703435,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,FR
McCain_initial42,23,48.85441609,4.416818556,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,FR
McCain_initial42,24,50.57716398,2.545413975,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,FR
McCain_initial42,25,52.71918621,1.158282432,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,GB
McCain_initial42,26,52.61030459,-2.376383015,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,GB
McCain_initial42,27,50.8794223,17.07407625,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,PL
McCain_initial42,28,23.86054213,73.12649321,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,IN
McCain_initial42,29,41.82162969,115.7992195,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,CH
McCain_initial42,30,-37.52468998,140.7007432,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,AU
McCain_initial42,31,-37.47954914,143.9953196,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,AU
McCain_initial42,32,-43.8133739,171.9212799,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,NZ
McCain_initial42,33,52.88737751,9.138359657,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,DE
McCain_initial42,34,51.71347359,11.6816453,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,DE
McCain_initial42,35,55.73787961,13.31650354,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,SW
McCain_initial42,36,51.01623319,-106.6300391,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,SW
McCain_initial42,37,38.46621071,109.5119253,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,CH
McCain_initial42,38,22.13300045,79.21067543,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,IN
McCain_initial42,39,-41.24296197,146.1979435,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,TA
McCain_initial42,40,46.31595905,124.6650037,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,CH
McCain_initial42,41,24.33348609,72.51537571,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,IN
McCain_initial42,42,22.93751146,75.78211496,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,IN
